date,title,content,link,symbols,tags,sentiment.polarity,sentiment.neg,sentiment.neu,sentiment.pos
2026-04-22T10:01:34+00:00,"Micron pushes US Congress to crack down on chip tool sales to Chinese rivals, sources say ","By Karen Freifeld

April 22(Reuters) - Micron Technology, the largest U.S. memory chipmaker, is a driving force pushing the U.S. Congress to pass legislation that would put new export restrictions on equipment its Chinese competitors use to make their chips, according to people familiar with the ‌matter.

A U.S. House of Representatives panel on Wednesday is set to vote on the ""MATCH Act,"" a bill designed to close gaps in restrictions on ‌chipmaking equipment. It would also pressure foreign companies that sell equipment to Chinese chipmaking facilities to align with export curbs on U.S. companies like Lam Research and Applied Materials.

The bill targets facilities operated ​by China's ChangXin Memory Technologies (CXMT), Yangtze Memory Technologies (YMTC), and Semiconductor Manufacturing International Corp, as well as critical technology countrywide.

Micron has told lawmakers that Washington needs to do more to inhibit Chinese development in the memory market, according to people familiar with the matter. They said increased U.S. action is necessary to prevent China from dominating memory chip manufacturing the way it has the solar energy industry and other sectors, and is a national security issue.

Micron did not respond to requests for comment. CXMT, YMTC ‌and SMIC did not respond to requests for comment.

Korean chipmakers Samsung ⁠Electronics and SK Hynix now dominate the memory market, with Micron the No. 3 maker and sole major U.S. supplier.

But YMTC and CXMT are growing fast, despite curbs on exports to them imposed by the U.S. Commerce Department.

YMTC has been on ⁠a restricted trade list since 2022. CXMT's advanced facilities have been subject to U.S. export curbs.

The bill as now drafted would restrict more equipment from going to China -- including DUV immersion machines countrywide, a market dominated by Netherlands' ASML -- and legislate how to impose restrictions if diplomacy fails.

It also would require a license for ASML and other foreign companies ​to ​service equipment at covered facilities.

Micron representatives have engaged with lawmakers throughout the drafting process, sources ​said. They added that about a month ago, Micron CEO ‌Sanjay Mehrotra held a closed-door roundtable with members of the House Foreign Affairs Committee.

He held a similar roundtable last month with Republicans on the Senate Banking Committee, according to a person familiar with the matter.

Micron, based in Boise, Idaho, is building a megafacility in New York. Other companies in the industry are also lobbying on the bill, said one source, citing Tokyo Electron and U.S. toolmakers Lam Research, Applied Materials and KLA, who lose sales from export controls.

Story Continues

This month, the Commerce Department also posted photos of ASML CEO Christophe Fouquet meeting with U.S. Commerce Secretary Howard Lutnick.

The MATCH Act is only one of many bills tied to export ‌controls to be voted on Wednesday by the House Foreign Affairs Committee. Others target the ​Commerce Department's licensing, interagency process, Entity List, enforcement, and penalties.

A House foreign affairs panel staffer touted ​the slate as the biggest legislative push in the sphere since the ​Export Control Reform Act of 2018.

Kate Koren, who this year left the U.S. Commerce Department's Bureau of Industry and Security, which ‌oversees export controls, said the bureau's leadership has not been ​doing its job.

""It seems there's a pretty ​strong bipartisan consensus that BIS has not really been functioning as it should be over the past year,"" said Koren, now at the Washington-based Center for Strategic and International Studies.

As Reuters has reported, the bureau has been in turmoil and held off new restrictions during a detente with China ​tied to trade talks.

A BIS spokesperson did not immediately ‌respond to a request for comment.

If the MATCH Act and other bills advance on Wednesday, it is only one step toward their ​potentially becoming law. A companion bill has been introduced in the Senate and may eventually be included as an amendment to the National ​Defense Authorization Act.

(Reporting by Karen Freifeld; editing by Chris Sanders and David Gregorio)

View Comments",https://finance.yahoo.com/news/micron-pushes-us-congress-crack-100134990.html,"['0981.HK', 'AMAT.US', 'ASML.US', 'LRCX.US', 'MU.US']","['EXPORT-CONTROLS', 'LEGISLATION', 'NATIONAL-SECURITY', 'SEMICONDUCTORS', 'US-CHINA-RELATIONS']",-0.717,0.048,0.912,0.039
2026-04-22T10:01:34+00:00,"Micron pushes US Congress to crack down on chip tool sales to Chinese rivals, sources say","By Karen Freifeld

April 22(Reuters) - Micron Technology, the largest U.S. memory chipmaker, is a driving force pushing the U.S. Congress to pass legislation that would put new export restrictions on equipment its Chinese competitors use to make their chips, according to people familiar with the ‌matter.

A U.S. House of Representatives panel on Wednesday is set to vote on the ""MATCH Act,"" a bill designed to close gaps in restrictions on ‌chipmaking equipment. It would also pressure foreign companies that sell equipment to Chinese chipmaking facilities to align with export curbs on U.S. companies like Lam Research and Applied Materials.

The bill targets facilities operated ​by China's ChangXin Memory Technologies (CXMT), Yangtze Memory Technologies (YMTC), and Semiconductor Manufacturing International Corp, as well as critical technology countrywide.

Micron has told lawmakers that Washington needs to do more to inhibit Chinese development in the memory market, according to people familiar with the matter. They said increased U.S. action is necessary to prevent China from dominating memory chip manufacturing the way it has the solar energy industry and other sectors, and is a national security issue.

Micron did not respond to requests for comment. CXMT, YMTC ‌and SMIC did not respond to requests for comment.

Korean chipmakers Samsung ⁠Electronics and SK Hynix now dominate the memory market, with Micron the No. 3 maker and sole major U.S. supplier.

But YMTC and CXMT are growing fast, despite curbs on exports to them imposed by the U.S. Commerce Department.

YMTC has been on ⁠a restricted trade list since 2022. CXMT's advanced facilities have been subject to U.S. export curbs.

The bill as now drafted would restrict more equipment from going to China -- including DUV immersion machines countrywide, a market dominated by Netherlands' ASML -- and legislate how to impose restrictions if diplomacy fails.

It also would require a license for ASML and other foreign companies ​to ​service equipment at covered facilities.

Micron representatives have engaged with lawmakers throughout the drafting process, sources ​said. They added that about a month ago, Micron CEO ‌Sanjay Mehrotra held a closed-door roundtable with members of the House Foreign Affairs Committee.

He held a similar roundtable last month with Republicans on the Senate Banking Committee, according to a person familiar with the matter.

Micron, based in Boise, Idaho, is building a megafacility in New York. Other companies in the industry are also lobbying on the bill, said one source, citing Tokyo Electron and U.S. toolmakers Lam Research, Applied Materials and KLA, who lose sales from export controls.

Story Continues

This month, the Commerce Department also posted photos of ASML CEO Christophe Fouquet meeting with U.S. Commerce Secretary Howard Lutnick.

The MATCH Act is only one of many bills tied to export ‌controls to be voted on Wednesday by the House Foreign Affairs Committee. Others target the ​Commerce Department's licensing, interagency process, Entity List, enforcement, and penalties.

A House foreign affairs panel staffer touted ​the slate as the biggest legislative push in the sphere since the ​Export Control Reform Act of 2018.

Kate Koren, who this year left the U.S. Commerce Department's Bureau of Industry and Security, which ‌oversees export controls, said the bureau's leadership has not been ​doing its job.

""It seems there's a pretty ​strong bipartisan consensus that BIS has not really been functioning as it should be over the past year,"" said Koren, now at the Washington-based Center for Strategic and International Studies.

As Reuters has reported, the bureau has been in turmoil and held off new restrictions during a detente with China ​tied to trade talks.

A BIS spokesperson did not immediately ‌respond to a request for comment.

If the MATCH Act and other bills advance on Wednesday, it is only one step toward their ​potentially becoming law. A companion bill has been introduced in the Senate and may eventually be included as an amendment to the National ​Defense Authorization Act.

(Reporting by Karen Freifeld; editing by Chris Sanders and David Gregorio)

View Comments",https://finance.yahoo.com/sectors/technology/articles/micron-pushes-us-congress-crack-100134923.html,"['0981.HK', '1MU.MI', 'AMAT.MX', 'AMAT.US', 'AP2.DU', 'AP2.F', 'AP2.HM', 'AP2.MU', 'ASML.US', 'L1RC34.SA', 'LRCX.US', 'MKN2.F', 'MTE.F', 'MU.MX', 'MU.US', 'MUTC34.SA']","['EXPORT-CONTROLS', 'LEGISLATION', 'MEMORY-CHIPS', 'SEMICONDUCTORS', 'US-CHINA-RELATIONS']",-0.717,0.048,0.912,0.039
2026-04-22T01:43:01+00:00,"MaxLinear (MXL) Earns 48% PT Hike, Hits Record High","MaxLinear Inc. (NASDAQ:MXL) is one of the 10 Resilient Stocks in a Sea of Uncertainties.

MaxLinear extended its winning streak to a 10th straight day on Tuesday, as investors took heart from a 48 percent price target upgrade for its stock, while loading portfolios ahead of its earnings outcome. In intra-day trading, the stock surged to its record high of $37.37 before trimming gains to finish the session just up by 6.21 percent at $33.70 apiece.Is ASML Holding (ASML) the Best Stock to Buy for the Next Decade?

Photo by JESHOOTS.COM on Unsplash In a market note, Stifel raised its price target to $34 from $23 while maintaining a “buy” recommendation amid optimism that MaxLinear Inc. (NASDAQ:MXL) is capable of hitting its revenue outlook for the first quarter of the year. For the said period, the company is expecting to report a 35.5 percent to 46 percent growth in its revenues to a range of $130 million to $140 million, versus $95.9 million previously. MaxLinear Inc. (NASDAQ:MXL) said that it would release its financial and operating highlights for the period after market close on Thursday, April 23. A conference call will be held to elaborate on the results. For the second quarter, Stifel said that it expects MaxLinear Inc. (NASDAQ:MXL) to report $139.1 million in revenues, with growth to come from its infrastructure business. In other news, the listed firm late last month announced a new addition to its industrial connectivity portfolio with the launch of the MxL8323x family of RS-485/RS-422 half-duplex transceivers, designed to deliver scalable data rates up to 50Mbps, robust ESD and EFT protection, and wide voltage compatibility for electrically harsh industrial applications.

While we acknowledge the potential of MXL as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk. If you're looking for an extremely undervalued AI stock that also stands to benefit significantly from Trump-era tariffs and the onshoring trend, see our free report on the best short-term AI stock.

READ NEXT: 33 Stocks That Should Double in 3 Years and Cathie Wood 2026 Portfolio: 10 Best Stocks to Buy.

Disclosure: None. Follow Insider Monkey on Google News.

View Comments",https://finance.yahoo.com/markets/stocks/articles/maxlinear-mxl-earns-48-pt-014301561.html,"['ASML.US', 'MXL.US']","['EARNINGS', 'INDUSTRIAL-CONNECTIVITY', 'INFRASTRUCTURE', 'PRICE TARGET', 'PRICE-TARGET']",0.991,0.023,0.851,0.126
2026-04-22T01:25:51+00:00,Why Seagate (STX) Stock Is Trading Up Today,"What Happened?

Shares of data storage manufacturer Seagate (NASDAQ:STX) jumped 4.8% in the afternoon session after the stock hit an all-time high amid strong demand for its data storage solutions, fueled by the artificial intelligence (AI) boom.

A key driver behind the surge was the massive build-out of data centers to train and run AI models, which created explosive growth in data. This trend pushed cloud providers to seek cost-efficient, large-scale storage, a market where Seagate's high-capacity hard disk drives (HDDs) remained essential.

After the initial pop the shares cooled down to $558.63, up 3.5% from previous close.

Is now the time to buy Seagate? Access our full analysis report here, it’s free.

What Is The Market Telling Us

Seagate’s shares are extremely volatile and have had 45 moves greater than 5% over the last year. In that context, today’s move indicates the market considers this news meaningful but not something that would fundamentally change its perception of the business.

The previous big move we wrote about was 6 days ago when the stock dropped 2.5% on the news that a major U.S. wafer-fab equipment company disclosed an expected revenue headwind for fiscal 2026 tied to an export-control update from the Bureau of Industry and Security (BIS).

The disclosure pointed to new limits on exporting certain advanced tools and providing services to specific customers in China without a license. This revived investor fears of a broader demand reset for the semiconductor equipment group, as the restrictions could negatively impact both sales growth and profitability for companies operating in the region.

A broader decline among chip stocks followed a weak second-quarter forecast from industry peer ASML. The sector-wide slide also affected other major companies, including Micron and Advanced Micro Devices. The dip in chip stocks was also potentially linked to profit-taking after the sector had experienced several days of solid rallies.

Seagate is up 94.3% since the beginning of the year, and at $558.63 per share, has set a new 52-week high. Investors who bought $1,000 worth of Seagate’s shares 5 years ago would now be looking at an investment worth $6,660.

ALSO WORTH WATCHING: Nvidia’s Quiet Partner. Nvidia’s chips cost a hundred grand. The connectors that make them work cost even more. One company makes them all.

Every AI server needs specialized infrastructure the chip companies don’t make. High-speed cables. Power connectors. Thermal sensors. This 90-year-old company built a monopoly on it. The AI boom just started. This stock is still flying under the radar. Claim The Stock Ticker Here for FREE.

View Comments",https://finance.yahoo.com/markets/stocks/articles/why-seagate-stx-stock-trading-012551118.html,"['847.F', 'AMD.US', 'ASML.US', 'STX.US']","['AI', 'DATA-STORAGE', 'EARNINGS', 'SEMICONDUCTORS']",0.991,0.03,0.839,0.132
2026-04-21T20:39:25+00:00,Vanguard (VXUS) vs. iShares (EEM): Which ETF Is Better For Investing in Stocks Outside the U.S.?,"The Vanguard Total International Stock ETF(NASDAQ:VXUS) and iShares MSCI Emerging Markets ETF(NYSEMKT:EEM) differ most in cost, yield, and market exposure, with EEM focusing on emerging markets and charging a higher fee but offering a more concentrated technology tilt.

Both VXUS and EEM provide access to stocks outside the United States, but their approaches vary. VXUS spreads investments across developed and emerging markets, while EEM focuses on emerging markets and their leading companies. This comparison unpacks how these differences play out in cost, performance, risk, and portfolio construction.

Snapshot (cost & size)

Metric VXUS EEM Issuer Vanguard IShares Expense ratio 0.05% 0.72% 1-yr return (as of 2026-04-21) 40.5% 54.4% Dividend yield 2.99% 2.16% Beta 0.94 0.95 AUM $582.3 billion $24.9 billion

Beta measures price volatility relative to the S&P 500; beta is calculated from five-year monthly returns. The 1-yr return represents total return over the trailing 12 months.

VXUS is much more affordable with a significantly lower expense ratio and offers a higher dividend yield, but EEM has delivered incredible returns over the last year.

Performance & risk comparison

Metric VXUS EEM Max drawdown (5 year) -29.46% -39.8% Growth of $1,000 over 5 years $1,530 $1,323

What's inside

EEM is built for investors seeking concentrated exposure to emerging markets, with 1,222 holdings as of its 23rd year. Technology dominates at 32%, followed by financial services and consumer cyclicals. Top positions include Taiwan Semiconductor Manufacturing at nearly 14%, Samsung Electronics, and SK Hynix, resulting in a sizable tilt toward Asian tech giants.

VXUS, by contrast, casts a much wider net with more than 8,600 holdings, spreading assets across both developed and emerging economies. Its largest sector weights are financial services, industrials, and technology, and its top holdings -- Taiwan Semiconductor Manufacturing, Samsung Electronics, and ASML -- show similar names, but at much lower concentrations, supporting broader diversification.

For more guidance on ETF investing, check out the full guide at this link.

What this means for investors

Since 2011, VXUS and EEM have delivered annualized total returns of 6.7% and 4.2%, respectively, highlighting the former’s track record of relative outperformance. Buoyed by an expense ratio that is .67 percentage points lower and a dividend yield that is nearly one percent higher (currently), VXUS has not only been the better compounder, but did so with a smaller 5-year drawdown.

I could only look to buy VXUS personally, especially since the two ex-U.S. ETFs already overlap in two of their top three holdings. Furthermore, while EEM has over 1,200 holdings, it allocates 14% to Taiwan Semiconductor Manufacturing. While TSM may be one of the most important companies of our time, it has very high geopolitical risk, which makes EEM riskier than advertised, in my opinion. Meanwhile, TSM is also VXUS’s top holding, but it only accounts for 3.4% of the fund. Rounded out by an additional 8,000-plus other foreign holdings, VXUS also seems to offer much better diversification.

Story Continues

Altogether, VXUS is the clear winner to me thanks to its superior diversification, better long-term performance, cheaper fees, and higher dividend yield. With both ETFs trading at roughly 18 times earnings, I’ll happily pick VXUS.

Should you buy stock in iShares - iShares Msci Emerging Markets ETF right now?

Before you buy stock in iShares - iShares Msci Emerging Markets ETF, consider this:

The Motley Fool Stock Advisor analyst team just identified what they believe are the 10 best stocks for investors to buy now… and iShares - iShares Msci Emerging Markets ETF wasn’t one of them. The 10 stocks that made the cut could produce monster returns in the coming years.

Consider when Netflix made this list on December 17, 2004... if you invested $1,000 at the time of our recommendation, you’d have $511,411!* Or when Nvidia made this list on April 15, 2005... if you invested $1,000 at the time of our recommendation, you’d have $1,238,736!*

Now, it’s worth noting Stock Advisor’s total average return is 986% — a market-crushing outperformance compared to 199% for the S&P 500. Don't miss the latest top 10 list, available with Stock Advisor, and join an investing community built by individual investors for individual investors.

See the 10 stocks »

*Stock Advisor returns as of April 21, 2026.

Josh Kohn-Lindquist has positions in ASML. The Motley Fool has positions in and recommends ASML and Taiwan Semiconductor Manufacturing. The Motley Fool has a disclosure policy.

Vanguard (VXUS) vs. iShares (EEM): Which ETF Is Better For Investing in Stocks Outside the U.S.? was originally published by The Motley Fool

View Comments",https://finance.yahoo.com/markets/world-indices/articles/vanguard-vxus-vs-ishares-eem-203925222.html,"['ASML.US', 'EEM.US', 'GSPC.INDX', 'TSM.US', 'VXUS.US']","['DIVERSIFICATION', 'DIVIDENDS', 'EMERGING-MARKETS', 'ETFS']",0.994,0.046,0.847,0.106
2026-04-21T20:05:42+00:00,Onto Innovation Targets Hybrid Metrology Growth With Rigaku Investment,"Make better investment decisions with Simply Wall St's easy, visual tools that give you a competitive edge.

Onto Innovation (NYSE:ONTO) has announced a new alliance with Rigaku Holdings that includes a significant minority equity investment. The partnership focuses on advancing hybrid metrology solutions for next generation semiconductor manufacturing, particularly in logic and memory. The companies plan coordinated development of intellectual property and a joint go to market approach for advanced chip production tools.

For investors tracking NYSE:ONTO, this move comes with the shares at $295.09, following returns of 16.8% over the past week and 47.4% over the past month. The stock has also recorded 77.9% year to date, 163.1% over 1 year, 258.5% over 3 years and a very large 5 year gain. This places the current news in the context of already strong share price momentum.

This new relationship with Rigaku changes Onto Innovation’s opportunity set in advanced process control, especially as chipmakers work on tighter tolerances in logic and memory. Readers may want to track how quickly joint IP development and combined product offerings relate to design wins, customer adoptions and any changes in Onto Innovation’s competitive position in front end metrology.

Stay updated on the most important news stories for Onto Innovation by adding it to your watchlist or portfolio. Alternatively, explore our Community to discover new perspectives on Onto Innovation.NYSE:ONTO Earnings & Revenue Growth as at Apr 2026

📰 Beyond the headline: 2 risks and 1 thing going right for Onto Innovation that every investor should see.

The Rigaku alliance gives Onto Innovation a deeper foothold in X ray based metrology, a segment that complements its existing optical and AI analysis tools. By tying its Ai Diffract software to Rigaku’s CD SAXS platforms, Onto Innovation is positioning itself more directly against full line process control players such as KLA, Applied Materials and ASML in advanced logic and memory. The fact that the joint X ray offering has already been selected by two customers and targets a market that external analysts size at more than US$1b within five years signals that this is not just an R&D partnership but a route into a defined pool of spending. The 27% equity stake, priced at about US$710m, also gives Onto Innovation influence over Rigaku through a board seat, while keeping Rigaku’s results off its consolidated financials. For you as an investor, the trade off to weigh is the size of the capital outlay and execution risk in co developing hybrid metrology against the potential for broader product coverage, stronger customer lock in and closer alignment with chipmakers’ process control roadmaps.

Story Continues

How This Fits Into The Onto Innovation Narrative

The focus on next generation process control for AI focused logic and memory aligns with the narrative that Onto Innovation is leaning into advanced packaging and leading edge architectures as a key growth driver. The large equity commitment and need to integrate software, hardware and joint sales efforts could stretch resources, which connects to existing concerns about execution risk and high R&D intensity. The specific opportunity in X ray hybrid metrology, including the more than US$1b addressable market cited for these tools, is not fully reflected in the existing narrative that concentrates more on Dragonfly, Semilab and regional manufacturing.

Knowing what a company is worth starts with understanding its story.  Check out one of the top narratives in the Simply Wall St Community for Onto Innovation to help decide what it's worth to you.

The Risks and Rewards Investors Should Consider

⚠️ A US$710m outlay for a minority stake introduces capital allocation risk if the technical roadmap or customer uptake for hybrid metrology does not progress as planned. ⚠️ Integrating Onto Innovation’s software with Rigaku’s X ray platforms while also closing the Semilab deal adds execution complexity that could pressure margins if projects overrun. 🎁 Early adoption of the joint X ray solution by two customers and access to an addressable market above US$1b give Onto Innovation a clearer route to broaden its process control footprint. 🎁 A 27% shareholding and board seat in Rigaku can strengthen long term collaboration, which may help Onto Innovation deepen relationships with major chipmakers versus competitors such as KLA and Applied Materials.

What To Watch Going Forward

From here, it is worth watching how quickly the co developed X ray and hybrid metrology solutions translate into additional customer wins, especially at leading edge logic and memory fabs. Track whether Onto Innovation provides more detail on revenue contribution or order trends tied specifically to Rigaku based offerings and whether the companies outline a clearer joint product roadmap. The timing and conditions around the planned closing in the second half of 2026, plus any updates on regulatory approvals, will also matter. Finally, compare management commentary on this partnership with progress on other initiatives, such as Dragonfly G5 and the Semilab acquisition, to see how well Onto Innovation is balancing multiple growth projects without diluting focus.

To ensure you're always in the loop on how the latest news impacts the investment narrative for Onto Innovation, head to the  community page for Onto Innovation to never miss an update on the top community narratives.

This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned.

Companies discussed in this article include ONTO.

Have feedback on this article? Concerned about the content? Get in touch with us directly. Alternatively, email editorial-team@simplywallst.com

View Comments",https://finance.yahoo.com/markets/stocks/articles/onto-innovation-targets-hybrid-metrology-200542868.html,"['268A.TSE', 'ASML.US', 'NNM.F', 'NNM.MU', 'ONTO.US']","['ADVANCED-PROCESS-CONTROL', 'CHIPMAKERS', 'M-A', 'SEMICONDUCTORS', 'SHARE PRICE', 'X-RAY-METROLOGY']",0.999,0.02,0.831,0.15
2026-04-21T20:01:54+00:00,NVIDIA CEO Jensen Huang Says Manufacturing Bottlenecks Are a ‘2–3 Year Problem.’ Here’s What That Means for Investors,"Quick Read

CEO Jensen Huang argues that manufacturing constraints for AI chips at NVIDIA (NVDA) are scalable two-to-three year problems, not permanent growth ceilings, because foundry commitments drive equipment supplier capacity expansion. TSMC reported Q1 2026 revenue growth of 35% year over year with advanced nodes representing 74% of total wafer revenue, while ASML CEO confirmed demand for chips is outpacing supply and customers are accelerating capacity expansion for 2026 and beyond. Energy policy and grid capacity emerge as the legitimate long-term constraint for NVIDIA, not chip manufacturing, as power availability involves regulatory timelines and national decisions beyond any single company’s control. The analyst who called NVIDIA in 2010 just named his top 10 AI stocks. Get them here FREE.

""Once you can build one, you can build 10. And once you can build 10, you can build a million."" That is how NVIDIA(NASDAQ:NVDA) CEO Jensen Huang frames the manufacturing bottleneck question that keeps some investors up at night. The logic is simple, and the implications for NVIDIA shareholders are worth unpacking carefully.

What Huang Actually Said

In a recent appearance on the Dwarkesh Podcast, Huang argued that the constraints limiting AI chip production today, including the availability of EUV lithography machines (the specialized equipment that etches circuits onto chips at the atomic scale) from ASML(NASDAQ:ASML) and advanced wafer capacity from Taiwan Semiconductor Manufacturing(NYSE:TSM), are scalable two-to-three year problems, not permanent ceilings on growth. His core point: manufacturing scale follows a credible demand signal, and NVIDIA works years in advance with both TSMC and ASML to shape that signal.

READ: The analyst who called NVIDIA in 2010 just named his top 10 AI stocks

Huang put it directly: ""If I can convince TSMC, ASML will be convinced."" The argument is that once the foundry commits to capacity, the equipment suppliers follow. Bottlenecks dissolve through coordinated, long-horizon planning rather than waiting for the market to sort itself out.

Why This Matters to Investors

The bear case on NVIDIA has always centered on upstream constraints capping revenue growth. That concern is not unreasonable. NVIDIA posted full-year FY2026 revenue of $215.94 billion, up 65% year over year. Q1 FY2027 guidance stands at approximately $78.0 billion. At that pace, any supply chain friction becomes a multi-billion-dollar problem fast.

The data from TSMC's most recent quarter supports Huang's confidence. TSMC reported Q1 2026 revenue growth of 35% year over year, with gross margin of 66%, above its guided range of 63-65%. Advanced nodes at 7nm and below represented 74% of total wafer revenue, with 3nm alone at 25%. ASML reinforced the picture: CEO Christophe Fouquet noted that ""demand for chips is outpacing supply"" and that customers are ""accelerating their capacity expansion plans for 2026 and beyond.""

Story Continues

The One Real Constraint Huang Named

Huang was direct about where he sees a genuine long-term risk: energy policy. Grid capacity and power availability are harder to solve than chip manufacturing because they involve regulatory timelines, infrastructure permitting, and national policy decisions that no single company can accelerate by placing a large purchase order. Investors should treat energy as the legitimate constraint to watch, separate from chip supply concerns.

NVIDIA has already committed $95.2 billion in supply-related obligations and Huang described approximately 800 AI factories being built globally, most not yet announced. The manufacturing ramp is underway. The question of whether the power grid can keep up is the one worth monitoring closely.

The analyst who called NVIDIA in 2010 just named his top 10 AI stocks

Wall Street is pouring billions into AI, but most investors are buying the wrong stocks. The analyst who first identified NVIDIA as a buy back in 2010 — before its 28,000% run — has just pinpointed 10 new AI companies he believes could deliver outsized returns from here. One dominates a $100 billion equipment market. Another is solving the single biggest bottleneck holding back AI data centers. A third is a pure-play on an optical networking market set to quadruple. Most investors haven't heard of half these names. Get the free list of all 10 stocks here.

View Comments",https://finance.yahoo.com/sectors/technology/articles/nvidia-ceo-jensen-huang-says-200154452.html,"['ASML.US', 'NVDA.US', 'TSM.US']","['AI', 'ENERGY', 'MANUFACTURING', 'REVENUE GROWTH', 'SEMICONDUCTORS', 'SUPPLY-CHAIN']",0.92,0.038,0.891,0.071
2026-04-21T18:23:11+00:00,Victory Giant Jumps 60% In $2.6 Billion Hong Kong Debut On AI Demand,"This article first appeared on GuruFocus.

Victory Giant Technology Huizhou Co. delivered a sharp signal to equity investors that appetite for AI-linked hardware exposure remains strong, with its Hong Kong debut surging as much as 60% after raising $2.6 billion in the city's largest listing in seven months. Shares climbed to HK$336.20 from a listing price of HK$209.88, following a 74% jump in gray-market trading. The deal was priced at the top end and drew 37 cornerstone investors committing about $997 million, a level of demand that could indicate continued institutional conviction in AI supply chain names despite broader geopolitical volatility.

Warning! GuruFocus has detected 5 Warning Signs with MU. Is TSM fairly valued? Test your thesis with our free DCF calculator.

The company's positioning as a supplier to Nvidia Corp. appears to be central to its investment case, particularly as demand for AI infrastructure continues to expand. Victory Giant produces high-density interconnect and multi-layer printed circuit boards used in AI servers, and reported revenue of 19.3 billion yuan last year, with expectations pointing to a potential 70% increase by 2026. Management described orders as extremely robust, aligning with recent outlook upgrades from Taiwan Semiconductor Manufacturing Co. (NYSE:TSM) and ASML Holding NV (NASDAQ:ASML) both of which cited sustained strength in AI chip demand. Analysts continue to point to structural tailwinds in AI hardware, where PCB demand and pricing could benefit from ongoing datacenter and ASIC-related expansion.

Looking ahead, the company plans to deploy roughly three quarters of IPO proceeds into expanding capacity in China, while the remainder will support growth across Southeast Asia to meet customer demand. Management outlined a plan to add $30 billion in capacity over the next three years, including $10 billion across Thailand, Vietnam and Malaysia, with North America currently contributing about 70% of revenue. Some investors noted that the IPO could represent an attractive value growth opportunity tied to ASIC market share gains, although export controls from the US and competition from Taiwan and Japan remain potential constraints. The strong debut adds to a broader run of gains across recent Hong Kong tech listings, suggesting momentum in AI-related equities could continue, though execution and policy developments may increasingly shape outcomes.

View Comments",https://finance.yahoo.com/markets/stocks/articles/victory-giant-jumps-60-2-182311031.html,"['2330.TW', '300476.SHE', 'ASML.US', 'NVDA.US', 'TSFA.F', 'TSM.US', 'TSMC34.SA', 'TSMN.MX', 'TSMWF.US']","['AI', 'IPO', 'SEMICONDUCTORS', 'TECH']",0.991,0.032,0.83,0.138
2026-04-21T18:06:28+00:00,ASML Rockets 38% With Rising Profit Views; Nears Buy Point,"ASML stock is in a cup base that has a buy point at 1547.22 after first-quarter results beat Wall Street's estimates.

Continue Reading",https://finance.yahoo.com/m/128d80d7-5ff5-34fc-9c61-87f61856778c/asml-rockets-38%25-with-rising.html,"['1ASML.MI', 'ASME.DU', 'ASME.F', 'ASME.MU', 'ASMF.F', 'ASML.AS', 'ASML.US', 'ASML34.SA', 'ASMLF.US', 'GSPC.INDX']",['EARNINGS'],0.0,0.0,1.0,0.0
2026-04-21T18:04:04+00:00,ASM International forecasts second-quarter revenue that beats estimates,"By Nathan Vifflin and Ozan Ergenay

April 21 (Reuters) - Computer chip equipment maker ASM International on Tuesday forecast stronger ‌second-quarter revenue guidance than markets expected, after a first-quarter ‌report above expectations.

Europe's second-largest maker of chipmaking tools forecast second-quarter revenue at ​around 980 million euros ($1.15 billion), against LSEG data estimates of 883.9 million euros. First-quarter revenue reached 862.5 million euros versus the 828.5 million euros analysts expected.

Analysts said the forecast, published after the ‌European market close, ⁠was strong enough to take the focus from a decision to stop publishing keenly watched new ⁠order figures on the grounds they are too volatile.

""With a beat in guidance like this, we couldn't care less about no ​longer providing ​bookings numbers,"" Degroof Petercam analyst ​Michael Roeg said in an ‌email.

Sector major ASML last week also raised its 2026 guidance as demand for artificial intelligence capacity appears resilient despite the economic disruption of the Middle Eastern war.

ASM's Chief Executive Hichem M'Saad said in a statement customers were not only investing in ‌the most advanced technology available now, ​but testing production lines for the ​next generation of more ​powerful chips. These could be used in Nvidia's ‌and Apple's products.

""Customers are stepping up ​spending at ​today's leading-edge nodes, in addition to pilot-line investments for the 1.4nm node which are expected to start in the ​second half of ‌the year,"" he said.

($1 = 0.8513 euros)

(Reporting by Nathan Vifflin ​and Ozan Ergenay in Gdansk; Editing by Jon Boyle, ​Chris Reese and Barbara Lewis)

View Comments",https://finance.yahoo.com/sectors/technology/articles/asm-international-forecasts-second-quarter-180404450.html,"['1ASML.MI', 'AAPL.US', 'ASM.AS', 'ASME.DU', 'ASME.F', 'ASME.MU', 'ASMF.F', 'ASMI.US', 'ASMIY.US', 'ASML.AS', 'ASML.US', 'ASML34.SA', 'ASMLF.US', 'ASMXF.US', 'AVS.F', 'AVS.MU', 'AVSN.F', 'NVDA.US']","['EARNINGS', 'GUIDANCE', 'SEMICONDUCTORS', 'TECH']",0.753,0.042,0.888,0.07
